papel,cotacao,pl,pvp,psr,dy,pa,pcg,pebit,pacl,evebit,evebitda,mrgebit,mrgliq,roic,roe,liqc,liq2m,patrliq,divbpatr,c5y
FFTL3,25.0,53.22,2.26,3.41,0.0,1.508,23.71,20.9,-15.54,20.55,20.55,0.1632,0.0816,0.0891,0.0424,1.37,0.0,6274030000.0,0.07,0.0779
FFTL4,25.06,53.34,2.26,3.418,0.0,1.512,23.77,20.95,-15.58,20.6,20.6,0.1632,0.0816,0.0891,0.0424,1.37,0.0,6274030000.0,0.07,0.0779
FGUI3,12.0,-12.41,-2.15,16.009,0.0,25.203,-2.2,-57.76,-2.05,-70.17,-70.17,-0.2772,-1.29,-0.6074,0.1732,0.04,0.0,-222024000.0,-0.46,0.0213
FGUI4,0.38,-0.39,-0.07,0.507,0.0,0.798,-0.07,-1.83,-0.06,-14.24,-14.24,-0.2772,-1.29,-0.6074,0.1732,0.04,0.0,-222024000.0,-0.46,0.0213
FHER3,17.23,2.64,2.1,0.16,0.0,0.303,1.1,2.29,-3.08,2.76,2.57,0.0701,0.0608,0.19399999999999998,0.7953,1.57,3601150.0,442020000.0,0.5,0.15689999999999998
FIBR3,66.3,12.03,2.59,2.01,0.0759,0.899,9.59,5.13,-2.54,7.17,5.29,0.3918,0.1675,0.22949999999999998,0.2157,1.46,0.0,14149000000.0,1.46,0.2271
FIGE3,12.03,0.0,0.19,0.0,3.2855000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148692000.0,0.0,-0.6779000000000001
FIGE4,38.01,0.0,0.6,0.0,1.1438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148692000.0,0.0,-0.6779000000000001
FIQE3,3.77,11.31,1.37,2.162,0.0222,0.719,3.49,8.52,-9.79,7.03,3.67,0.2539,0.1913,0.1322,0.12140000000000001,2.05,1986840.0,994630000.0,0.38,0.0
FLCL3,11.5,134.2,71.08,13.094,0.0,12.959,166.0,75.4,-32.21,77.54,77.54,0.17370000000000002,0.09759999999999999,0.2291,0.5297,1.23,0.0,72920000.0,2.96,-0.2963
FLCL5,12.5,145.87,77.26,14.232,0.0,14.086,180.44,81.95,-35.01,84.09,84.09,0.17370000000000002,0.09759999999999999,0.2291,0.5297,1.23,0.0,72920000.0,2.96,-0.2963
FLCL6,9.91,115.65,61.25,11.283,0.0,11.168,143.05,64.97,-27.75,67.11,67.11,0.17370000000000002,0.09759999999999999,0.2291,0.5297,1.23,0.0,72920000.0,2.96,-0.2963
FLRY3,15.78,16.66,3.03,1.327,0.055099999999999996,0.854,11.49,7.8,-1.92,11.63,7.31,0.17010000000000003,0.08,0.13,0.1816,1.38,49065100.0,1914900000.0,1.89,0.1422
FRAS3,10.1,14.22,1.52,0.91,0.0346,0.727,1.79,7.09,7.37,6.87,5.29,0.1284,0.0634,0.162,0.1066,2.92,4993210.0,1798950000.0,0.52,0.32159999999999994
FRAS4,5.79,8.15,0.87,0.522,0.0,0.416,1.03,4.06,4.23,3.85,2.96,0.1284,0.0634,0.162,0.1066,2.92,0.0,1798950000.0,0.52,0.32159999999999994
FRIO3,31.0,-2.07,-0.57,0.061,0.0,0.07,-0.32,0.94,-0.17,9.04,6.17,0.06509999999999999,-0.0302,0.1198,0.2753,0.76,72.09,-223039000.0,-5.86,0.1613
FRTA3,2.61,-1.55,-0.08,0.753,0.0,0.181,-0.06,-1.01,-0.06,-12.42,-13.72,-0.7445,-0.4868,-0.2141,0.0508,0.03,3795.51,-68217000.0,-0.89,-0.1446
FTRX3,0.13,-0.15,-0.02,0.206,0.0,0.023,-0.04,-0.19,-0.01,-1.77,-2.27,-1.0622,-1.3883,-0.1199,0.135,0.06,0.0,-154535000.0,-0.16,-0.3125
FTRX4,0.11,-0.13,-0.02,0.174,0.0,0.019,-0.03,-0.16,-0.01,-1.74,-2.24,-1.0622,-1.3883,-0.1199,0.135,0.06,0.0,-154535000.0,-0.16,-0.3125
GAFP3,0.12,-0.04,-0.01,0.372,0.0,0.015,-0.09,-0.48,-0.01,-46.92,-46.92,-0.7757,-9.8128,-0.0321,0.38789999999999997,0.51,0.0,-80712500.0,-1.43,-0.5809000000000001
GAFP4,0.05,-0.02,-0.01,0.155,0.0,0.006,-0.04,-0.2,-0.0,-46.65,-46.65,-0.7757,-9.8128,-0.0321,0.38789999999999997,0.51,0.0,-80712500.0,-1.43,-0.5809000000000001
GALO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.1398,-1.8458,0.3937,0.0762,0.0,0.0,-60607000.0,0.0,-0.2897
GALO4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.1398,-1.8458,0.3937,0.0762,0.0,0.0,-60607000.0,0.0,-0.2897
GAZO3,3.4,0.45,-0.05,-2.068,0.0,0.301,-0.67,1.26,-0.04,1.43,1.43,-1.64,-4.5448,0.2506,-0.1061,0.35,0.0,-102667000.0,-0.01,-0.2821
GAZO4,2.32,0.31,-0.03,-1.411,0.0,0.205,-0.46,0.86,-0.03,1.03,1.03,-1.64,-4.5448,0.2506,-0.1061,0.35,0.0,-102667000.0,-0.01,-0.2821
GBIO33,10.4,-14.97,1.32,1.518,0.0,0.791,7.57,13.53,17.58,16.06,16.06,0.1121,-0.1014,0.0712,-0.0883,1.31,0.0,838439000.0,0.31,-0.08990000000000001
GEPA3,24.0,15.22,1.1,1.675,0.0558,0.603,-4.95,6.45,-1.71,8.68,5.66,0.2597,0.11,0.1125,0.0722,0.44,10568.9,2063530000.0,0.46,-0.0039000000000000003
GEPA4,26.18,16.6,1.2,1.827,0.0512,0.658,-5.4,7.03,-1.86,9.26,6.04,0.2597,0.11,0.1125,0.0722,0.44,17147.9,2063530000.0,0.46,-0.0039000000000000003
GETI3,14.45,13.19,3.44,1.916,0.0,1.314,-15.63,6.98,-3.19,8.2,6.76,0.2743,0.1452,0.22699999999999998,0.2609,0.71,0.0,1601130000.0,0.86,0.13390000000000002
GETI4,14.46,13.2,3.44,1.917,0.0,1.315,-15.64,6.99,-3.2,8.2,6.76,0.2743,0.1452,0.22699999999999998,0.2609,0.71,0.0,1601130000.0,0.86,0.13390000000000002
GETT3,2.35,7.39,1.21,1.309,0.042,0.079,3.07,5.91,3.29,6.73,4.69,0.2213,0.1766,0.013600000000000001,0.1641,1.03,127081.0,3618060000.0,0.34,0.0
GETT4,2.35,7.39,1.21,1.309,0.0462,0.079,3.07,5.91,3.29,6.73,4.69,0.2213,0.1766,0.013600000000000001,0.1641,1.03,134543.0,3618060000.0,0.34,0.0
GFSA3,6.25,-7.76,0.14,0.229,0.0,0.04,0.12,-28.09,-1.92,-222.52,78.05,-0.008199999999999999,-0.029900000000000003,-0.0016,-0.0175,1.93,15039100.0,1741480000.0,1.28,0.11689999999999999
GGBR3,23.79,2.89,0.81,0.463,0.1568,0.499,1.91,2.12,5.56,2.34,2.04,0.2187,0.1607,0.3031,0.2799,2.25,1744940.0,49188200000.0,0.26,0.2011
GGBR4,28.7,3.49,0.98,0.558,0.13,0.602,2.3,2.55,6.7,2.78,2.43,0.2187,0.1607,0.3031,0.2799,2.25,408584000.0,49188200000.0,0.26,0.2011
GGPS3,11.96,14.89,3.19,0.925,0.0,1.068,4.56,10.26,-6.34,10.99,8.85,0.0902,0.0528,0.128,0.21420000000000003,1.89,23656300.0,2510920000.0,0.74,0.0
GLOB4,30.49,-324.91,8.85,1.615,0.0,1.432,-13.81,22.85,-3.66,26.64,17.54,0.0707,-0.005,0.083,-0.027200000000000002,0.81,0.0,5505000000.0,1.69,0.0475
GMAT3,6.29,14.66,1.94,0.69,0.0,1.122,2.45,12.15,5.09,14.31,11.24,0.056799999999999996,0.0478,0.1115,0.1326,3.57,48967900.0,7148330000.0,0.44,0.3358
GNDI3,66.95,-3584.82,5.84,3.423,0.0239,2.378,79.65,87.05,-6.21,91.13,50.88,0.0393,-0.0009,0.030899999999999997,-0.0016,1.17,0.0,7116080000.0,0.53,0.2523
GOAU3,11.84,2.6,0.73,0.142,0.111,0.152,0.57,0.65,1.61,0.85,0.74,0.2186,0.1673,0.30260000000000004,0.2816,2.28,3247050.0,16695000000.0,0.77,0.2011
GOAU4,12.67,2.79,0.78,0.152,0.1038,0.163,0.61,0.7,1.72,0.9,0.78,0.2186,0.1673,0.30260000000000004,0.2816,2.28,132225000.0,16695000000.0,0.77,0.2011
GOLL4,7.58,-0.69,-0.15,0.237,0.0,0.192,-0.3,-1.84,-0.09,-8.14,-161.08,-0.129,-0.3436,-0.1232,0.2118,0.23,113548000.0,-21723400000.0,-0.52,-0.0362
GPAR3,45.0,4.13,3.0,18.512,0.5051,2.731,5.06,69.18,5.24,54.45,53.76,0.2676,4.4828,0.0947,0.7259,8.74,611.63,1169910000.0,0.0,-0.0329
GPIV33,2.72,-0.54,0.14,-0.463,0.0,0.067,0.42,-0.33,-343.65,0.48,0.48,1.3835,1.3605,-0.25780000000000003,-0.2541,3.41,211330.0,1582410000.0,0.1,1.2397
GRND3,6.73,10.19,1.42,2.391,0.0454,1.286,2.39,19.59,2.44,16.28,12.6,0.12210000000000001,0.2348,0.08900000000000001,0.1396,7.35,9337860.0,4269370000.0,0.03,0.031200000000000002
GRNL4,470.0,11.09,1.07,7.231,0.0,0.975,8.04,-64.72,15.01,-63.22,-63.22,-0.1117,0.6518999999999999,-0.0165,0.0969,4.35,0.0,93104000.0,0.05,0.2148
GSHP3,24.0,-0.27,-0.06,0.301,0.0,0.03,-2.15,0.82,-0.02,30.82,29.1,0.36560000000000004,-1.1362999999999999,0.0412,0.2119,0.92,856.61,-823709000.0,-2.24,-0.10339999999999999
GUAR3,7.29,14.31,0.71,0.435,0.019299999999999998,0.263,1.33,12.23,-6.06,19.89,6.68,0.0356,0.0304,0.025099999999999997,0.0493,1.51,15152500.0,5158500000.0,0.68,0.0265
GUAR4,151.0,296.37,14.61,9.019,0.0,5.445,27.56,253.29,-125.47,260.95,87.71,0.0356,0.0304,0.025099999999999997,0.0493,1.51,0.0,5158500000.0,0.68,0.0265
GVTT3,57.7,57.38,3.68,4.312,0.0,2.268,21.82,25.92,-18.43,26.65,26.65,0.1664,0.07519999999999999,0.1032,0.0642,1.66,0.0,2150790000.0,0.24,0.3147
HAGA3,3.4,11.31,-0.64,1.417,0.0,0.683,1.94,-12.13,-0.56,-8.86,-16.28,-0.1168,0.1253,-0.16440000000000002,-0.057,1.72,50749.0,-62754000.0,-0.43,0.1208
HAGA4,1.18,3.93,-0.22,0.492,0.0,0.237,0.68,-4.21,-0.19,-0.94,-1.73,-0.1168,0.1253,-0.16440000000000002,-0.057,1.72,32825.6,-62754000.0,-0.43,0.1208
HAPV3,5.28,-144.78,0.77,1.901,0.0006,0.53,140.34,-106.56,-2.49,-126.29,31.12,-0.0178,-0.013000000000000001,-0.0053,-0.0053,1.04,361508000.0,49053700000.0,0.22,0.5325
HBOR3,2.08,5.17,0.2,0.328,0.08689999999999999,0.055,0.14,5.48,-10.51,31.31,21.67,0.0599,0.1033,0.010700000000000001,0.0395,2.95,1670410.0,1361990000.0,1.19,0.16210000000000002
HBRE3,4.69,2.69,0.26,3.646,0.0,0.12,2.98,1.39,-0.4,3.55,3.55,2.6228,1.5795,0.0947,0.0953,1.6,247692.0,1885330000.0,0.58,0.6626000000000001
HBSA3,2.37,-46.07,1.23,1.198,0.0,0.269,2.14,10.28,-0.48,32.89,10.89,0.1165,-0.026000000000000002,0.030699999999999998,-0.0268,2.36,13066300.0,1461770000.0,3.28,0.18989999999999999
HBTS5,30.02,24.75,0.55,1.681,0.0385,0.196,6.86,4.04,-0.37,6.93,6.8,0.4163,0.0678,0.051100000000000007,0.0222,1.35,4519.88,499826000.0,0.51,1.0443
HETA3,96.0,-40.87,-0.09,15.768,0.0,3.955,-0.56,17.05,-0.09,130.06,130.06,0.925,-0.3858,0.2321,0.0021,0.03,0.0,-558599000.0,-0.58,0.20809999999999998
HETA4,4.32,-1.84,-0.0,0.71,0.0,0.178,-0.03,0.77,-0.0,113.78,113.78,0.925,-0.3858,0.2321,0.0021,0.03,2106.4,-558599000.0,-0.58,0.20809999999999998
HGTX3,37.5,101.99,3.57,4.178,0.0,2.48,7.5,105.87,9.93,106.77,42.5,0.0395,0.040999999999999995,0.03,0.0351,2.47,0.0,1704940000.0,0.12,-0.0462
HGTX4,9.6,26.11,0.92,1.07,0.0,0.635,1.92,27.1,2.54,28.0,11.15,0.0395,0.040999999999999995,0.03,0.0351,2.47,0.0,1704940000.0,0.12,-0.0462
HOOT4,1.25,0.19,-0.07,0.258,0.0,0.045,-0.06,-0.15,-0.03,-0.1,-0.11,-1.7659,1.3304,-0.32539999999999997,-0.3532,0.1,7473.6,-335350000.0,-0.0,-0.1047
HYPE3,44.83,17.52,2.71,4.027,0.0344,1.259,8.57,12.15,-6.18,14.98,14.04,0.33149999999999996,0.23,0.1177,0.1545,1.8,177141000.0,10492700000.0,0.84,0.1963
IDVL11,140.0,-66.0,60.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9176000000000001,0.0,0.0,237683000.0,0.0,0.0
IDVL3,2.16,-1.02,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9176000000000001,0.0,0.0,237683000.0,0.0,0.0
IDVL4,2.67,-1.26,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9176000000000001,0.0,0.0,237683000.0,0.0,0.0
IENG3,0.15,-0.81,0.99,1.717,0.0,0.11,-1.17,3.88,-0.3,25.11,25.11,0.4429,-2.2461,0.028399999999999998,-1.2241,0.85,0.0,52234000.0,5.45,0.08130000000000001
IENG5,0.12,-0.65,0.79,1.374,0.0,0.088,-0.93,3.1,-0.24,24.33,24.33,0.4429,-2.2461,0.028399999999999998,-1.2241,0.85,0.0,52234000.0,5.45,0.08130000000000001
IFCM3,3.82,-6.41,0.92,1.756,0.0,0.419,9.14,-18.78,-2.11,-23.14,45.64,-0.0935,-0.2741,-0.0301,-0.1438,1.15,3695920.0,1515790000.0,0.39,0.0
IGBR3,30.81,-0.96,-0.04,5.746,0.0,0.328,-0.08,-1.0,-0.03,-10.1,-10.84,-5.751799999999999,-5.979299999999999,-0.34450000000000003,0.037599999999999995,0.02,33681.9,-1066080000.0,-0.33,0.11539999999999999
IGBR5,18.9,-0.59,-0.02,3.525,0.0,0.201,-0.05,-0.61,-0.02,-9.72,-10.42,-5.751799999999999,-5.979299999999999,-0.34450000000000003,0.037599999999999995,0.02,0.0,-1066080000.0,-0.33,0.11539999999999999
IGBR6,19.0,-0.59,-0.02,3.543,0.0,0.202,-0.05,-0.62,-0.02,-9.72,-10.43,-5.751799999999999,-5.979299999999999,-0.34450000000000003,0.037599999999999995,0.02,0.0,-1066080000.0,-0.33,0.11539999999999999
IGTA3,33.13,223.87,1.78,5.586,0.0,0.875,7.4,11.67,-3.72,15.04,11.4,0.47869999999999996,0.0298,0.09609999999999999,0.008,1.77,0.0,3244470000.0,0.96,0.0767
IGTI11,18.92,356.47,1.42,5.467,0.0097,0.753,4.43,11.85,-5.16,14.31,10.76,0.46140000000000003,-0.0019,0.0876,0.004,2.11,69768700.0,4002910000.0,0.81,0.0775
IGTI3,2.69,354.77,1.41,5.441,0.0097,0.749,4.41,11.79,-5.13,14.26,10.72,0.46140000000000003,-0.0019,0.0876,0.004,2.11,558592.0,4002910000.0,0.81,0.0775
IGUA3,8.15,-12.52,-1.44,0.568,0.0,0.564,-0.65,8.22,-0.6,14.8,5.8,0.0691,-0.0453,0.0761,0.1152,0.34,0.0,-164188000.0,-1.33,-0.0741
IGUA5,7.98,-12.26,-1.41,0.556,0.0,0.552,-0.64,8.04,-0.59,14.63,5.73,0.0691,-0.0453,0.0761,0.1152,0.34,0.0,-164188000.0,-1.33,-0.0741
IGUA6,8.07,-12.4,-1.43,0.562,0.0,0.558,-0.64,8.14,-0.59,14.72,5.77,0.0691,-0.0453,0.0761,0.1152,0.34,0.0,-164188000.0,-1.33,-0.0741
ILLS4,100.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0843,-0.10220000000000001,0.0814,0.36090000000000005,0.5,0.0,-18567000.0,-0.22,0.0933
ILMD3,29.0,15.73,2.63,0.683,0.0,1.395,5.7,14.13,7.53,13.13,13.13,0.0484,0.0492,0.1252,0.16690000000000002,1.6,0.0,658715000.0,0.02,0.006500000000000001
ILMD4,30.0,16.28,2.72,0.707,0.0,1.443,5.89,14.62,7.79,13.62,13.62,0.0484,0.0492,0.1252,0.16690000000000002,1.6,0.0,658715000.0,0.02,0.006500000000000001
IMBI3,5.01,-46.42,2.81,2659.02,0.0,0.518,-2.21,-97.12,-0.37,-104.72,-107.45,-27.378800000000002,-138.21200000000002,-0.0054,-0.0605,0.05,0.0,62544000.0,0.22,-0.5716
IMBI4,3.5,-32.43,1.96,1857.6,0.0,0.362,-1.54,-67.85,-0.26,-75.44,-77.41,-27.378800000000002,-138.21200000000002,-0.0054,-0.0605,0.05,0.0,62544000.0,0.22,-0.5716
IMCH3,6.39,41.83,0.59,0.336,0.0,0.289,-9.49,12.28,-0.78,21.16,6.62,0.0273,0.008,0.0255,0.013999999999999999,0.82,0.0,920589000.0,0.51,0.2104
INEP3,1.1,0.18,-0.14,8.357,0.0,0.152,-0.21,0.14,-0.08,0.69,0.69,60.0018,45.9249,1.1451,-0.7559,0.11,5044390.0,-1444050000.0,-0.55,-0.2076
INEP4,0.99,0.17,-0.13,7.522,0.0,0.137,-0.19,0.13,-0.07,0.68,0.67,60.0018,45.9249,1.1451,-0.7559,0.11,1811440.0,-1444050000.0,-0.55,-0.2076
INHA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.43,68.2,-0.008199999999999999,-0.029900000000000003,-0.0016,-0.0175,1.93,0.0,1741480000.0,1.28,0.11689999999999999
INTB3,30.04,23.45,4.61,2.51,0.0121,2.253,6.11,21.67,10.79,21.13,18.69,0.1158,0.1066,0.1752,0.1966,2.06,43241500.0,2134790000.0,0.31,0.37520000000000003
IRBR3,0.91,-2.33,0.55,0.313,0.0,0.097,0.0,-0.95,0.0,0.0,0.0,-0.32939999999999997,-0.1343,0.0,-0.23440000000000003,0.0,52410500.0,4106820000.0,0.0,0.001
ITEC3,40.1,-35.12,22.04,2611.69,0.0,9.216,25.42,-26.0,-68.91,-24.8,-29.56,-100.447,-74.3588,-0.6306,-0.6275999999999999,5.23,0.0,20143000.0,0.0,-0.7479
ITSA3,8.95,6.0,1.23,9.915,0.0625,0.905,27.29,67.0,-8.46,72.7,44.8,0.14800000000000002,1.733,0.0147,0.2043,1.4,2406990.0,70827000000.0,0.2,0.1537
ITSA4,8.58,5.75,1.18,9.505,0.06509999999999999,0.868,26.16,64.23,-8.11,69.93,43.09,0.14800000000000002,1.733,0.0147,0.2043,1.4,278777000.0,70827000000.0,0.2,0.1537
ITUB3,21.86,7.07,1.35,0.0,0.0466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1913,0.0,21588600.0,158498000000.0,0.0,-0.46090000000000003
ITUB4,25.19,8.15,1.56,0.0,0.0404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1913,0.0,1338800000.0,158498000000.0,0.0,-0.46090000000000003
IVTT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.0,0.0,1083050000.0,0.0,0.20670000000000002
JALL3,7.64,3.88,1.34,1.352,0.0233,0.425,1.15,4.62,-2.39,7.04,3.55,0.2925,0.3483,0.1394,0.34600000000000003,3.69,4813060.0,1676450000.0,1.71,0.2834
JBDU3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56569000.0,0.0,0.0
JBSS3,21.11,2.39,1.06,0.123,0.0953,0.227,1.77,1.51,-0.62,4.0,3.05,0.08199999999999999,0.0541,0.1975,0.4422,1.46,197983000.0,44282100000.0,2.14,0.2274
JFAB4,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112.33,-112.33,0.0,0.0,0.0,0.023399999999999997,0.0,0.0,-10183000.0,0.0,0.0
JFEN3,0.58,-0.39,-0.1,3.581,0.0,0.053,-0.37,-0.67,-0.07,-7.03,-7.18,-5.3695,-9.3416,-0.08539999999999999,0.24420000000000003,0.86,62530.0,-639921000.0,-0.93,-0.2048
JHSF3,5.09,4.29,0.7,1.746,0.041299999999999996,0.353,1.61,3.73,-2.0,5.76,5.43,0.46840000000000004,0.4052,0.1038,0.1623,3.51,15510400.0,4970930000.0,0.55,0.5257999999999999
JOPA3,21.7,7.14,0.4,0.106,0.0381,0.092,0.26,1.93,1.86,7.27,6.39,0.0546,0.0179,0.07339999999999999,0.056299999999999996,1.93,6260.79,571085000.0,2.35,0.2003
JOPA4,37.5,12.34,0.69,0.182,0.024300000000000002,0.159,0.44,3.34,3.21,8.68,7.62,0.0546,0.0179,0.07339999999999999,0.056299999999999996,1.93,348.84,571085000.0,2.35,0.2003
JPSA3,29.02,20.27,1.93,4.667,0.0029,0.468,2.34,12.96,-1.68,20.35,12.83,0.3602,0.4631,0.045599999999999995,0.0951,5.31,7666510.0,1762140000.0,1.94,0.0101
JSLG3,5.88,10.9,1.21,0.296,0.0368,0.226,1.58,2.82,-0.45,8.83,5.98,0.1051,0.027200000000000002,0.0924,0.11130000000000001,1.87,3769350.0,1388340000.0,3.07,-0.2958
KEPL3,20.39,5.18,2.9,1.059,0.0984,1.394,5.17,3.96,7.0,3.63,3.41,0.26739999999999997,0.2045,0.5075999999999999,0.5606,1.6,21567000.0,631379000.0,0.23,0.3282
KLBN11,19.33,4.43,2.41,1.112,0.0781,0.471,3.02,2.98,-0.96,5.92,4.15,0.3735,0.2601,0.1961,0.5444,2.35,151808000.0,9002800000.0,3.08,0.1955
KLBN3,3.88,4.45,2.42,1.116,0.07780000000000001,0.473,3.04,2.99,-0.96,5.93,4.15,0.3735,0.2601,0.1961,0.5444,2.35,1975760.0,9002800000.0,3.08,0.1955
KLBN4,3.87,4.44,2.41,1.113,0.078,0.471,3.03,2.98,-0.96,5.92,4.15,0.3735,0.2601,0.1961,0.5444,2.35,9242570.0,9002800000.0,3.08,0.1955
KROT11,40.0,-41.19,0.87,2.191,0.0,0.407,11.42,14.24,-1.33,22.19,11.65,0.1539,-0.0581,0.0323,-0.021,1.24,0.0,12389900000.0,0.66,-0.0696
KROT4,5.12,-36.9,0.78,1.963,0.0,0.365,10.23,12.76,-1.19,20.71,10.87,0.1539,-0.0581,0.0323,-0.021,1.24,0.0,12389900000.0,0.66,-0.0696
KRSA3,0.94,-5.93,0.61,0.378,0.0,0.15,1.56,3.53,-0.35,13.45,8.82,0.107,-0.0574,0.0484,-0.1027,1.46,346718.0,1192960000.0,2.08,0.0
KSSA3,5.33,14.66,1.4,0.916,0.0,0.406,1.72,5.62,6.73,12.3,12.3,0.1631,0.0842,0.0767,0.0958,1.47,0.0,553026000.0,1.8,0.4068
LAME3,6.62,21.22,1.91,0.481,0.0,0.285,1.2,7.4,-4.37,11.32,5.49,0.06509999999999999,0.025099999999999997,0.0653,0.0902,1.72,0.0,6514640000.0,2.54,0.09720000000000001
LAME4,6.55,20.99,1.89,0.476,0.0,0.282,1.19,7.32,-4.32,11.24,5.46,0.06509999999999999,0.025099999999999997,0.0653,0.0902,1.72,0.0,6514640000.0,2.54,0.09720000000000001
LAND3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703309000.0,0.0,0.0
LATM11,28.65,-0.68,0.02,0.006,0.0,0.003,-0.02,0.05,-0.0,7.74,7.74,0.11460000000000001,-0.0039000000000000003,0.0655,-0.023700000000000002,0.49,0.0,11357000000.0,2.92,0.16690000000000002
LATS3,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,1.27,0.1174,0.013000000000000001,0.11630000000000001,0.0184,1.67,0.0,680646000.0,0.39,0.1537
LAVV3,4.8,8.96,0.84,1.851,0.1284,0.535,0.89,11.05,1.04,5.52,5.46,0.16760000000000003,0.2445,0.0675,0.0935,3.65,4592510.0,1143130000.0,0.0,-0.2382
LCAM3,24.15,17.42,2.47,1.726,0.0564,0.575,5.09,5.57,-1.38,9.94,7.57,0.31,0.09910000000000001,0.1354,0.1421,1.48,0.0,4965670000.0,2.38,0.38549999999999995
LCSA3,12.5,-120.23,-81.22,28.405,0.0,44.638,-72.05,-180.18,-34.41,-180.95,-180.95,-0.1577,-0.23629999999999998,-0.2874,0.6755,0.29,0.0,-377568000.0,-0.35,63.540699999999994
LCSA4,35.09,-337.52,-228.0,79.738,0.0,125.308,-202.27,-505.8,-96.61,-506.56,-506.56,-0.1577,-0.23629999999999998,-0.2874,0.6755,0.29,0.0,-377568000.0,-0.35,63.540699999999994
LECO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-0.021400000000000002,-0.0472,-0.0348,-0.1482,0.82,0.0,105928000.0,0.2,0.0358
LECO4,1.46,-13.48,2.0,0.637,0.0,0.924,-16.84,-29.69,-3.16,-32.69,-32.69,-0.021400000000000002,-0.0472,-0.0348,-0.1482,0.82,0.0,105928000.0,0.2,0.0358
LETO3,0.8,-0.32,-0.05,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1705,0.0,0.0,-58642000.0,0.0,-0.17379999999999998
LETO5,2.06,-0.83,-0.14,0.0,0.0,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1705,0.0,0.0,-58642000.0,0.0,-0.17379999999999998
LEVE3,30.18,6.76,2.35,0.956,0.1393,1.233,4.02,5.64,8.36,5.82,5.1,0.1696,0.1409,0.278,0.3478,1.96,6159210.0,1647100000.0,0.25,0.13369999999999999
LEVE4,44.49,9.96,3.47,1.41,0.0,1.817,5.93,8.31,12.32,8.5,7.44,0.1696,0.1409,0.278,0.3478,1.96,0.0,1647100000.0,0.25,0.13369999999999999
LFFE3,3.11,-3.92,3.26,0.0,0.0,2.877,0.0,-21.18,0.0,-17.8,8.39,0.0,0.0,0.0,-0.831,0.0,0.0,51892000.0,0.0,0.0
LFFE4,3.89,-4.91,4.08,0.0,0.0,3.599,0.0,-26.5,0.0,-23.11,10.9,0.0,0.0,0.0,-0.831,0.0,0.0,51892000.0,0.0,0.0
LGLO4,100.0,-1.05,0.65,0.225,0.0,0.192,-0.32,-1.24,-0.32,-2.13,-2.13,-0.18100000000000002,-0.2147,-0.1837,-0.6251,0.14,0.0,5191000.0,0.49,-0.1142
LIGH3,16.66,-20.93,0.95,0.488,0.0,0.273,6.3,6.28,-0.61,14.05,8.86,0.07769999999999999,-0.0233,0.051699999999999996,-0.045599999999999995,1.19,0.0,6865690000.0,1.55,0.0722
LIGT3,4.86,-17.14,0.21,0.125,0.052199999999999996,0.065,0.77,1.11,-0.16,6.18,4.28,0.11259999999999999,-0.0073,0.0722,-0.0123,1.41,24046200.0,8557000000.0,1.44,0.046
LINX3,37.4,-90.95,4.38,7.885,0.0152,2.745,11.96,53.17,47.06,51.49,22.97,0.1483,-0.0867,0.0682,-0.0481,2.14,0.0,1619010000.0,0.22,0.15539999999999998
LIPR3,70.2,30.82,3.84,0.0,0.0259,3.242,23.41,-141.33,33.95,-130.38,-130.38,0.0,0.0,-0.030600000000000002,0.1246,2.23,3718.42,215087000.0,0.0,0.0
